mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
92.04258646965027,0.4373347729721949,0.02029097080230713,0.008231219472848755,0.6,0.01,10,5000,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 5000, 'subsample': 1.0})",-8.628628285725911,-6.217776919633914,-7.1929315811548475,-6.380353683080429,-7.5419797065930485,-7.912509233523639,-6.442522997733875,-7.497447470823923,-6.067852675914764,-7.000867187976837,-7.088286974216119,0.7849261353251039,337
94.41231524944305,0.9641053143819855,0.018349170684814453,0.005140908081767971,0.8756965229047038,0.01,10,5000,1.0,"OrderedDict({'colsample_bytree': 0.8756965229047038, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 5000, 'subsample': 1.0})",-8.75631606273162,-6.198458764491937,-7.160515633607521,-6.5842145088391435,-7.448227887275891,-8.243958125970302,-6.295592655279699,-7.535667399565378,-6.073322653770447,-7.214648544788361,-7.15109222363203,0.8446148789506187,361
108.28593661785126,0.6941121983281877,0.023776531219482422,0.008446273699605919,0.6,0.01,10,5000,0.6,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 5000, 'subsample': 0.6})",-8.348077842516776,-6.674248172075321,-7.351136994973206,-6.377855173746745,-7.88495379716922,-7.655526635585687,-6.636299915802785,-7.625916401545206,-6.238065719604492,-7.033646762371063,-7.18257274153905,0.6647589695323682,369
84.76403384208679,0.35931402771429566,0.01959993839263916,0.005374655669878539,0.6,0.01,9,4917,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 4917, 'subsample': 1.0})",-8.630340321858723,-6.454507348476312,-7.128621184520232,-6.328374383388422,-7.530504451653896,-7.819772182366788,-6.589158845559146,-7.571233908335367,-6.094809412956238,-7.074682533740997,-7.122200457285612,0.7448069665673716,351
2.856387996673584,0.09719633988708266,0.013144898414611816,0.006988333769028897,0.6,0.01,10,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0})",-9.188853435027292,-6.748907255515074,-7.381289594601362,-6.06220194498698,-7.884549810947517,-7.868206337170723,-6.742282769618891,-7.255895833174387,-6.663739502429962,-7.43730241060257,-7.323322889407476,0.8249856329609696,386
22.70758616924286,0.1291477097570751,0.009958457946777344,0.00464757855143089,0.6307108284086956,0.04404754916931182,10,5000,1.0,"OrderedDict({'colsample_bytree': 0.6307108284086956, 'learning_rate': 0.04404754916931182, 'max_depth': 10, 'n_estimators': 5000, 'subsample': 1.0})",-8.558754241160857,-6.030863385322766,-7.417391243959084,-6.397432082738632,-7.261341936160356,-7.995520919408555,-6.54604936257387,-7.534092168013254,-5.884415030479431,-7.130745470523834,-7.075660584034064,0.8161685000010206,323
6.570638060569763,0.0738682279950791,0.010574626922607421,0.00481512136987954,0.6,0.2,10,5000,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.2, 'max_depth': 10, 'n_estimators': 5000, 'subsample': 1.0})",-8.588169547839042,-6.545803617819761,-7.66542021922576,-6.622216405623999,-7.702408267290164,-8.074280274220001,-6.985360150459486,-7.62110553185145,-6.52556848526001,-8.160802066326141,-7.449113456591581,0.7002171804146872,396
33.12964930534363,0.19687124205486314,0.010729527473449707,0.003560050285612418,0.6,0.028527708640064438,10,5000,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.028527708640064438, 'max_depth': 10, 'n_estimators': 5000, 'subsample': 1.0})",-8.521729728503104,-6.242450498923277,-7.248218223376151,-6.2844790140787765,-7.46370857434395,-7.828868181277545,-6.430684114113833,-7.412398795286814,-5.924838006496429,-7.188965916633606,-7.0546341053033474,0.7759638654172629,238
38.03882081508637,0.22929234476596477,0.010533332824707031,0.004600820736483073,0.6,0.024695040016905534,10,5000,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.024695040016905534, 'max_depth': 10, 'n_estimators': 5000, 'subsample': 1.0})",-8.52862576215695,-6.314255836682442,-7.299177120893429,-6.409255414131361,-7.444337306878506,-7.9462320963541675,-6.446890356601814,-7.501752237478891,-5.864983916282654,-7.198071599006653,-7.095358164646686,0.7831006560159086,343
34.21587958335876,0.1335512399370818,0.012435030937194825,0.005506876258238131,0.6,0.02756349858864244,10,4192,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.02756349858864244, 'max_depth': 10, 'n_estimators': 4192, 'subsample': 1.0})",-8.53576200436323,-6.388049101218199,-7.205149821746043,-6.259532185089895,-7.5059079292492985,-7.859372730744191,-6.528737972944212,-7.36444608370463,-5.955105662345886,-7.183979630470276,-7.078604312187585,0.7574079047968133,328
37.64384567737579,0.5135885853468496,0.014859461784362793,0.003150813579280595,0.6,0.033168149687899245,10,5000,0.6,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.033168149687899245, 'max_depth': 10, 'n_estimators': 5000, 'subsample': 0.6})",-7.983936055501301,-6.668196418957832,-7.031365301670172,-6.401197306315105,-7.849557690742688,-7.687174889980219,-6.817290340325772,-7.754169563452402,-6.288699626922607,-7.1247106194496155,-7.160629781331771,0.591385328542505,364
7.723163056373596,0.11832419274986437,0.011000704765319825,0.005361696539525518,0.6,0.01,3,5000,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 5000, 'subsample': 1.0})",-8.661197114602112,-6.968304521609575,-7.749596502842047,-6.590378531431541,-7.966855406149839,-8.066687442094853,-7.37547357021234,-7.843764464060465,-6.267739117145538,-7.862873017787933,-7.535286968793625,0.695071933366889,399
33.52921555042267,0.19548885630119542,0.012529802322387696,0.007085157187144239,0.6,0.025667568691628218,9,5000,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.025667568691628218, 'max_depth': 9, 'n_estimators': 5000, 'subsample': 1.0})",-8.617900241949618,-6.469744070982322,-7.237824581830929,-6.301615690573668,-7.48804446489383,-7.814890719682743,-6.554909965319513,-7.6072870294253025,-5.968463838100433,-7.1296215653419495,-7.11903021681003,0.7649442696512857,348
53.68579630851745,0.28869410719167377,0.011867523193359375,0.003697426925641716,0.6415657333415855,0.01703177879229635,10,3393,1.0,"OrderedDict({'colsample_bytree': 0.6415657333415855, 'learning_rate': 0.01703177879229635, 'max_depth': 10, 'n_estimators': 3393, 'subsample': 1.0})",-8.64849387926933,-6.29244633210011,-7.264057257236578,-6.471509082500751,-7.363597889435597,-7.977596302521535,-6.453841850085137,-7.3954665462176,-5.989723443984985,-6.987357437610626,-7.084409002096225,0.7784178425110486,332
35.528236174583434,0.3957384395585222,0.009822463989257813,0.0031889733195607484,1.0,0.027593856644957636,10,3895,1.0,"OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.027593856644957636, 'max_depth': 10, 'n_estimators': 3895, 'subsample': 1.0})",-8.800705875494542,-6.239847584259816,-7.129757964305388,-6.563032433925532,-7.4442330776116785,-8.58417518811348,-6.139851516332382,-7.402452210585276,-6.157333672046661,-7.244657576084137,-7.170604709875889,0.9008780482074525,365
38.79865021705628,0.3029569895668481,0.010885500907897949,0.005927321082803214,0.7025768881506166,0.02457641973770608,10,5000,1.0,"OrderedDict({'colsample_bytree': 0.7025768881506166, 'learning_rate': 0.02457641973770608, 'max_depth': 10, 'n_estimators': 5000, 'subsample': 1.0})",-8.714900716145833,-6.363721837752904,-7.191707884959685,-6.674178099020934,-7.450457313733223,-8.129221070118438,-6.508185636080229,-7.435957769552866,-6.097188830375671,-7.008908331394196,-7.1574427489133985,0.7723926415303596,362
83.90912945270539,0.39058609578494863,0.0197312593460083,0.00931738285131905,0.6,0.01,9,3121,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 3121, 'subsample': 1.0})",-8.630337446163862,-6.454507348476312,-7.128621184520232,-6.328374794201974,-7.530504451653896,-7.819772182366788,-6.589158845559146,-7.571233908335367,-6.094809412956238,-7.074682533740997,-7.122200210797482,0.7448063404907074,350
30.068174290657044,0.156879426836933,0.01097557544708252,0.0047041918855149365,0.6,0.03139258490794085,10,3510,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.03139258490794085, 'max_depth': 10, 'n_estimators': 3510, 'subsample': 1.0})",-8.449006046392979,-6.258667833377153,-7.1567598587427375,-6.3940266144581335,-7.396352816850711,-7.916408969194462,-6.562085410876153,-7.342643360296885,-5.912828683853149,-7.209278464317322,-7.0598058058359685,0.7441112495576482,275
82.87554442882538,1.2053216576928745,0.021060872077941894,0.008057702269877934,1.0,0.01,9,2294,1.0,"OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 9, 'n_estimators': 2294, 'subsample': 1.0})",-8.752862235827322,-6.3274848546737275,-7.138842401749048,-6.592687127529047,-7.556124545366336,-8.435524123754256,-6.461163584391277,-7.428833226362864,-6.322614312171936,-7.401393711566925,-7.241753012339274,0.8117729582681095,380
29.047600507736206,0.07752547911609327,0.010655498504638672,0.005705162733500968,0.6,0.029103314012085716,9,2846,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.029103314012085716, 'max_depth': 9, 'n_estimators': 2846, 'subsample': 1.0})",-8.464350049923627,-6.405608387482472,-7.1967806693835135,-6.354929253993891,-7.47431155473758,-7.82551013261844,-6.5139278509678,-7.459150294462839,-6.093264281749725,-7.096857488155365,-7.088468996347525,0.7112853377187689,338
25.8586430311203,0.1217715466408274,0.008590960502624511,0.004132226041789098,0.6,0.03641792594324497,10,3689,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.03641792594324497, 'max_depth': 10, 'n_estimators': 3689, 'subsample': 1.0})",-8.47473377325596,-6.288040474133614,-7.224337396866235,-6.41401598025591,-7.491607392139923,-7.743548192733374,-6.485048010410408,-7.395255843798319,-5.840181946754456,-7.298503041267395,-7.065527205161558,0.7538381072990282,297
0.10171849727630615,0.011288955538768304,0.005823111534118653,0.006309412968124597,1.0,0.01,3,50,0.6,"OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.6})",-9.421524439102564,-6.873098657070062,-7.460243616348658,-6.0158415183042875,-8.082233115954278,-8.002583802052031,-6.980365537985778,-7.319125096003214,-6.95686262845993,-7.526757657527924,-7.463863606880873,0.8640917662260724,397
35.81944472789765,0.17262243779923472,0.011975669860839843,0.004861563508296049,0.6,0.028925764818253735,10,2850,0.799593789669714,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.028925764818253735, 'max_depth': 10, 'n_estimators': 2850, 'subsample': 0.799593789669714})",-8.535441335042318,-6.554001871744791,-7.351441055689102,-6.364568817921175,-7.791581334823217,-7.646425706912311,-6.926126372508515,-7.40616105000178,-6.316892385482788,-7.165704905986786,-7.205834483611278,0.6609905539843065,373
21.593999171257018,0.13895118395445058,0.008619952201843261,0.0045135814643175115,0.6,0.04054060452562318,9,3966,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.04054060452562318, 'max_depth': 9, 'n_estimators': 3966, 'subsample': 1.0})",-8.635446499555538,-6.392465288211137,-7.305249825502052,-6.313228450677334,-7.463846372946715,-7.886298389923877,-6.454598509959687,-7.436246434847513,-6.082782089710236,-7.106583058834076,-7.107674492016817,0.7637917915160991,345
61.68943305015564,0.6852833927198413,0.023065066337585448,0.006568991783848593,0.6,0.01,7,5000,0.6,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 5000, 'subsample': 0.6})",-8.166479237874348,-6.514641884045723,-7.268753677759414,-6.400812491392479,-7.905778112166966,-7.755634386111529,-6.868824435503056,-7.571191410223642,-6.242823302745819,-7.143617331981659,-7.1838556269804625,0.6339004705685946,371
35.27061984539032,0.4102441920149277,0.012874174118041991,0.0043886910304092,0.6,0.02623757766756162,8,5000,0.6,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.02623757766756162, 'max_depth': 8, 'n_estimators': 5000, 'subsample': 0.6})",-8.18177007039388,-6.451817986904047,-7.350533392490484,-6.463051155285958,-7.7554095537234575,-7.769739728096204,-6.703490056747046,-7.416952033837637,-6.2125937938690186,-6.943574905395508,-7.124893267674324,0.6324864243078921,354
48.2885094165802,0.33412184333505884,0.012985968589782714,0.004081227780237341,1.0,0.019118148562866383,8,5000,0.6,"OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.019118148562866383, 'max_depth': 8, 'n_estimators': 5000, 'subsample': 0.6})",-8.565191161326872,-6.78075440235627,-7.091077931722005,-6.592447271102515,-7.7125199146759815,-7.879611342992539,-6.829815654265576,-7.344498654206594,-6.4348278641700745,-7.269033968448639,-7.249977816526706,0.6219516805683433,381
42.89222614765167,0.25096074262132007,0.01465158462524414,0.0026776316257038795,0.6,0.019619497259858884,9,3751,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.019619497259858884, 'max_depth': 9, 'n_estimators': 3751, 'subsample': 1.0})",-8.535797745142228,-6.504115138909755,-7.311275521302834,-6.329637400309245,-7.5028095147548575,-7.834890884008163,-6.503036186022637,-7.50694719950358,-6.0731201171875,-7.206507921218872,-7.130813762835968,0.7304322761009362,357
25.303474378585815,0.14624998776304335,0.008283662796020507,0.004993791265633743,0.6,0.04046390344752213,10,4117,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.04046390344752213, 'max_depth': 10, 'n_estimators': 4117, 'subsample': 1.0})",-8.476892657157702,-6.233763318184094,-7.204603557097606,-6.525874406863482,-7.475680444179437,-7.899023633125501,-6.4032354305952035,-7.446629385153452,-5.86215615272522,-7.136786341667175,-7.066464532674888,0.7677456080534653,299
23.886829376220703,0.18358111441621924,0.008375811576843261,0.004791867274561451,0.6,0.040749306133291086,10,3900,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.040749306133291086, 'max_depth': 10, 'n_estimators': 3900, 'subsample': 1.0})",-8.456210601024138,-6.266154440855368,-7.325526995536608,-6.543348302596655,-7.5005998073480065,-7.871334154177935,-6.480897971911309,-7.386979738871256,-5.917061686515808,-7.28977906703949,-7.103789276587657,0.745092342273942,344
1.538451075553894,0.06212916260046531,0.013044977188110351,0.007958197122374567,0.6,0.03348811417063078,8,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.03348811417063078, 'max_depth': 8, 'n_estimators': 50, 'subsample': 1.0})",-8.6731933985001,-6.558348513872195,-7.268739768786308,-6.0766113476875505,-7.191014118683643,-7.760637566982172,-6.403773302909657,-7.260647455851236,-6.15825617313385,-7.250270426273346,-7.060149207268006,0.7545175814996349,277
0.925407886505127,0.0338062139011783,0.010966730117797852,0.005238090569283882,0.6,0.02662334173044965,7,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.02662334173044965, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0})",-8.885653432210287,-6.628005883632562,-7.169363325070112,-6.021629705184546,-7.302791438958583,-7.757659520858374,-6.492485065949269,-7.307098011175791,-6.292132198810577,-7.366455435752869,-7.122327401760296,0.7863395283603911,352
1.5401514053344727,0.06938941397123971,0.01326436996459961,0.008692751673500356,0.6,0.041189518223127025,8,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.041189518223127025, 'max_depth': 8, 'n_estimators': 50, 'subsample': 1.0})",-8.580155103634565,-6.46291259374374,-7.29616474249424,-6.053063397529798,-7.239130479861529,-7.85679663633689,-6.5289242279835245,-7.256186882654825,-6.102768182754517,-7.330713868141174,-7.07068161151348,0.7558453000419705,313
2.1947632789611817,0.09213803276367269,0.016715812683105468,0.00892483173895085,0.6,0.039383226088139316,9,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.039383226088139316, 'max_depth': 9, 'n_estimators': 50, 'subsample': 1.0})",-8.73155996860602,-6.417363817263872,-7.139021340394631,-6.14473620683719,-7.518359218499599,-7.938965508876701,-6.370872712746646,-7.291059950987497,-6.001138508319855,-7.21758759021759,-7.077066482274961,0.8188475860786051,326
1.3578791618347168,0.03499395034571827,0.01282358169555664,0.006078507470478113,0.6,0.030008490802054564,8,50,0.6,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.030008490802054564, 'max_depth': 8, 'n_estimators': 50, 'subsample': 0.6})",-8.420276915721404,-6.743016717372797,-7.440072553585736,-5.993751838879708,-7.870181352664263,-7.82128644111829,-6.440873679136619,-7.274567047754923,-6.401782810688019,-7.052847623825073,-7.145865698074684,0.7250552467589597,360
21.701274514198303,0.09027273923062795,0.01195542812347412,0.004513077841711196,0.6,0.034637064483637466,8,976,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.034637064483637466, 'max_depth': 8, 'n_estimators': 976, 'subsample': 1.0})",-8.563262333014071,-6.492872815254406,-7.168759663899739,-6.2974035018529655,-7.3890810061723755,-8.021129216903294,-6.5190881386781365,-7.665590862433115,-6.064890503883362,-7.273789286613464,-7.145586732870493,0.7634723612221701,359
1.4824569702148438,0.08064816547266754,0.011056900024414062,0.004432114583099632,1.0,0.04439740456993082,8,50,1.0,"OrderedDict({'colsample_bytree': 1.0, 'learning_rate': 0.04439740456993082, 'max_depth': 8, 'n_estimators': 50, 'subsample': 1.0})",-8.763311806703225,-6.561540711231721,-7.468934142283904,-6.221634693634816,-7.438516783102965,-8.327652936104016,-6.177793493026343,-7.276525119940439,-6.110617637634277,-7.562465012073517,-7.190899233573523,0.8704974743156744,372
2.8857623815536497,0.0633971480676033,0.01158146858215332,0.006059715066786625,0.6,0.04258335201531374,10,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.04258335201531374, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0})",-8.63826403495593,-6.2652731284117085,-7.189519539857521,-6.306858140994342,-7.375852340306991,-7.985386090400892,-6.310735418857673,-7.1934591333071385,-5.9616392850875854,-7.295251131057739,-7.052223824323752,0.8064088089237985,212
2.817685103416443,0.06347339137250545,0.015189027786254883,0.009739505947113685,0.6,0.042626610861725756,10,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.042626610861725756, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0})",-8.63108888283754,-6.291134369678986,-7.155094948793068,-6.328259003468049,-7.359554545084635,-7.9603306305714145,-6.413508645082133,-7.190798143545786,-5.96137535572052,-7.28306257724762,-7.057420710202976,0.7871477918249349,257
2.801422452926636,0.07202190482267973,0.013839507102966308,0.007810154263604496,0.6,0.04260310161859644,10,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.04260310161859644, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0})",-8.619495430970803,-6.290752899952423,-7.189587441468849,-6.319802699944913,-7.371351408347105,-7.986925115340796,-6.310751851399741,-7.1880171696345005,-5.961518883705139,-7.295247852802277,-7.0533450753566544,0.7989932750569004,226
2.8263527154922485,0.04709365444489896,0.009932184219360351,0.007711533641410251,0.6,0.04191082231564863,10,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.04191082231564863, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0})",-8.585511173346104,-6.33599380101913,-7.294945154434595,-6.284341274163663,-7.525243397248096,-7.948402600410656,-6.425201161702475,-7.246544162432352,-5.970194160938263,-7.293228030204773,-7.09096049159001,0.786395603370023,341
2.078069305419922,0.08743086267931245,0.013078927993774414,0.00994869915055084,0.6,0.047263658704671266,9,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.047263658704671266, 'max_depth': 9, 'n_estimators': 50, 'subsample': 1.0})",-8.63553752410106,-6.493978901398488,-7.278561851305839,-6.129751958602514,-7.238498765994341,-7.819884217091095,-6.3558921618339355,-7.234841148058573,-6.130925834178925,-7.073628008365631,-7.03915003709304,0.755676485119496,85
2.1847497463226317,0.0704914145361343,0.011330080032348634,0.009816193797057846,0.6,0.051847393682807046,9,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.051847393682807046, 'max_depth': 9, 'n_estimators': 50, 'subsample': 1.0})",-8.590191278702173,-6.410294596354166,-7.388431588197365,-6.079050934620393,-7.347185888045873,-7.845584888947316,-6.331991068522136,-7.331331233183542,-6.275226652622223,-7.274164021015167,-7.087345215021036,0.7610010288555267,336
73.68253953456879,0.40782433221678055,0.020163440704345705,0.006480541890569465,0.6,0.01,8,5000,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 5000, 'subsample': 1.0})",-8.55933125813802,-6.348532417492988,-7.1232906439365475,-6.3101812118139025,-7.586396339612129,-7.742319449400291,-6.741907814221505,-7.503262738386789,-6.063966631889343,-7.160129606723785,-7.11393181116153,0.730325523350939,346
0.8787067174911499,0.0215503663441455,0.009909558296203613,0.005488506927334477,0.6,0.01,7,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0})",-9.213282228127504,-6.871483396872495,-7.381800705347305,-6.0348619509965955,-7.761034119434846,-7.811654037084335,-6.7731220147548585,-7.275850156943003,-6.718682587146759,-7.555310070514679,-7.339708126722238,0.8118751600199418,389
2.9774919033050535,0.0830968449641325,0.015256428718566894,0.01277241611903772,0.6,0.031011543328829893,10,50,1.0,"OrderedDict({'colsample_bytree': 0.6, 'learning_rate': 0.031011543328829893, 'max_depth': 10, 'n_estimators': 50, 'subsample': 1.0})",-8.553435790233122,-6.363989981626853,-7.106017225216596,-6.10927231617463,-7.447961973532652,-7.826767808963091,-6.4033436310596965,-7.155996064345041,-5.886415719985962,-7.293142795562744,-7.014634330670039,0.7880809921527064,4
